date,2020,last3,last1,home,away,2019
2019-10-18,4.8%,3.6%,3.2%,4.3%,5.3%,4.1%
2019-10-19,4.8%,3.6%,3.2%,4.3%,5.3%,4.1%
2019-10-20,4.8%,3.6%,3.2%,4.3%,5.3%,4.1%
2019-10-21,4.8%,3.6%,3.2%,4.3%,5.3%,4.1%
2019-10-22,--,--,--,--,--,4.8%
2019-10-23,--,--,--,--,--,4.8%
2019-10-24,4.5%,4.5%,4.5%,--,4.5%,4.8%
2019-10-25,4.5%,4.5%,4.5%,--,4.5%,4.8%
2019-10-26,6.0%,6.0%,7.4%,--,6.0%,4.8%
2019-10-27,4.9%,4.9%,2.4%,2.4%,6.0%,4.8%
2019-10-28,4.9%,4.9%,2.4%,2.4%,6.0%,4.8%
2019-10-29,5.1%,5.2%,5.5%,2.4%,5.9%,4.8%
2019-10-30,5.1%,5.2%,5.5%,2.4%,5.9%,4.8%
2019-10-31,5.3%,4.8%,6.4%,2.4%,6.0%,4.8%
2019-11-01,5.3%,4.8%,6.4%,2.4%,6.0%,4.8%
2019-11-02,4.6%,4.3%,1.2%,1.8%,6.0%,4.8%
2019-11-03,4.6%,4.3%,1.2%,1.8%,6.0%,4.8%
2019-11-04,4.3%,3.2%,2.4%,1.8%,5.3%,4.8%
2019-11-05,4.3%,3.2%,2.4%,1.8%,5.3%,4.8%
2019-11-06,4.3%,2.7%,4.3%,2.7%,5.3%,4.8%
2019-11-07,5.1%,6.0%,12.2%,2.7%,6.3%,4.8%
2019-11-08,5.1%,6.0%,12.2%,2.7%,6.3%,4.8%
2019-11-09,5.1%,6.0%,12.2%,2.7%,6.3%,4.8%
2019-11-10,5.2%,7.2%,6.0%,3.5%,6.3%,4.8%
2019-11-11,5.2%,7.2%,6.0%,3.5%,6.3%,4.8%
2019-11-12,5.2%,7.2%,6.0%,3.5%,6.3%,4.8%
2019-11-13,4.9%,6.5%,2.3%,3.3%,6.3%,4.8%
2019-11-14,4.9%,6.5%,2.3%,3.3%,6.3%,4.8%
2019-11-15,4.6%,3.1%,1.1%,3.3%,5.5%,4.8%
2019-11-16,4.6%,3.1%,1.1%,3.3%,5.5%,4.8%
2019-11-17,4.4%,1.9%,2.3%,3.1%,5.5%,4.8%
2019-11-18,4.4%,1.9%,2.3%,3.1%,5.5%,4.8%
2019-11-19,4.6%,3.5%,7.3%,3.7%,5.5%,4.8%
2019-11-20,4.6%,3.5%,7.3%,3.7%,5.5%,4.8%
2019-11-21,4.8%,5.9%,8.4%,4.2%,5.5%,4.8%
2019-11-22,4.8%,5.9%,8.4%,4.2%,5.5%,4.8%
2019-11-23,4.8%,6.6%,3.8%,4.2%,5.5%,4.8%
2019-11-24,4.7%,5.4%,3.8%,4.2%,5.3%,4.8%
2019-11-25,4.7%,5.4%,3.8%,4.2%,5.3%,4.8%
2019-11-26,4.7%,4.0%,4.5%,4.2%,5.3%,4.8%
2019-11-27,4.7%,4.0%,4.5%,4.2%,5.3%,4.8%
2019-11-28,4.7%,4.4%,4.9%,4.2%,5.3%,4.8%
2019-11-29,4.7%,4.4%,4.9%,4.2%,5.3%,4.8%
2019-11-30,4.6%,3.9%,2.4%,4.2%,5.0%,4.8%
2019-12-01,4.6%,3.9%,2.4%,4.2%,5.0%,4.8%
2019-12-02,4.6%,3.9%,2.4%,4.2%,5.0%,4.8%
2019-12-03,4.4%,2.4%,0.0%,4.2%,4.5%,4.8%
2019-12-04,4.4%,2.4%,0.0%,4.2%,4.5%,4.8%
2019-12-05,4.9%,5.7%,13.5%,5.2%,4.5%,4.8%
2019-12-06,4.9%,5.7%,13.5%,5.2%,4.5%,4.8%
2019-12-07,4.8%,6.0%,2.8%,5.0%,4.5%,4.8%
2019-12-08,4.8%,6.0%,2.8%,5.0%,4.5%,4.8%
2019-12-09,4.7%,6.6%,1.3%,5.0%,4.3%,4.8%
2019-12-10,4.6%,2.9%,4.4%,5.0%,4.3%,4.8%
2019-12-11,4.6%,2.9%,4.4%,5.0%,4.3%,4.8%
2019-12-12,4.8%,4.8%,8.4%,5.2%,4.3%,4.8%
2019-12-13,4.8%,4.8%,8.4%,5.2%,4.3%,4.8%
2019-12-14,4.9%,7.1%,8.9%,5.4%,4.3%,4.8%
2019-12-15,5.1%,9.5%,11.2%,5.8%,4.3%,4.8%
2019-12-16,5.1%,9.5%,11.2%,5.8%,4.3%,4.8%
2019-12-17,5.2%,9.6%,8.7%,5.8%,4.6%,4.8%
2019-12-18,5.2%,9.6%,8.7%,5.8%,4.6%,4.8%
2019-12-19,5.3%,8.6%,6.3%,5.8%,4.7%,4.8%
2019-12-20,5.3%,8.6%,6.3%,5.8%,4.7%,4.8%
2019-12-21,5.3%,8.6%,6.3%,5.8%,4.7%,4.8%
2019-12-22,5.3%,6.4%,4.6%,5.8%,4.7%,4.8%
2019-12-23,5.3%,6.4%,4.6%,5.8%,4.7%,4.8%
2019-12-24,5.3%,6.1%,7.3%,5.8%,4.9%,4.8%
2019-12-25,5.3%,6.1%,7.3%,5.8%,4.9%,4.8%
2019-12-26,5.3%,6.1%,7.3%,5.8%,4.9%,4.8%
2019-12-27,5.3%,6.1%,7.3%,5.8%,4.9%,4.8%
2019-12-28,5.3%,5.7%,6.2%,5.8%,4.8%,4.8%
2019-12-29,5.3%,5.5%,5.8%,5.8%,4.8%,4.8%
2019-12-30,5.3%,5.5%,5.8%,5.8%,4.8%,4.8%
2019-12-31,5.2%,4.8%,2.4%,5.6%,4.8%,4.8%
