date,2020,last3,last1,home,away,2019
2021-04-10,13.8%,14.8%,12.3%,13.9%,13.6%,13.6%
2021-04-11,13.8%,14.8%,12.3%,13.9%,13.6%,13.6%
2021-04-12,13.8%,13.0%,12.4%,13.9%,13.6%,13.6%
2021-04-13,13.8%,13.4%,15.4%,13.9%,13.7%,13.6%
2021-04-14,13.8%,13.4%,15.4%,13.9%,13.7%,13.6%
2021-04-15,13.8%,13.3%,11.9%,13.9%,13.7%,13.6%
2021-04-16,13.8%,13.3%,11.9%,13.9%,13.7%,13.6%
2021-04-17,13.7%,12.7%,10.6%,13.8%,13.7%,13.6%
2021-04-18,13.7%,11.0%,10.4%,13.7%,13.7%,13.6%
2021-04-19,13.7%,11.0%,10.4%,13.7%,13.7%,13.6%
2021-04-20,13.6%,10.8%,11.3%,13.7%,13.6%,13.6%
2021-04-21,13.6%,10.8%,11.3%,13.7%,13.6%,13.6%
2021-04-22,13.7%,13.5%,18.6%,13.7%,13.7%,13.6%
2021-04-23,13.7%,15.2%,15.7%,13.7%,13.7%,13.6%
2021-04-24,13.7%,15.2%,15.7%,13.7%,13.7%,13.6%
2021-04-25,13.8%,17.5%,17.3%,13.7%,13.9%,13.6%
2021-04-26,13.8%,17.5%,17.3%,13.7%,13.9%,13.6%
2021-04-27,13.9%,17.0%,17.1%,13.7%,14.0%,13.6%
2021-04-28,13.9%,17.0%,17.1%,13.7%,14.0%,13.6%
2021-04-29,13.8%,16.0%,13.6%,13.7%,13.9%,13.6%
2021-04-30,13.8%,16.0%,13.6%,13.7%,13.9%,13.6%
2021-05-01,13.8%,13.0%,8.6%,13.6%,13.9%,13.6%
2021-05-02,13.7%,11.4%,12.4%,13.6%,13.9%,13.6%
2021-05-03,13.7%,11.4%,12.4%,13.6%,13.9%,13.6%
2021-05-04,13.7%,11.5%,13.8%,13.6%,13.9%,13.6%
2021-05-05,13.7%,11.5%,13.8%,13.6%,13.9%,13.6%
2021-05-06,13.7%,11.5%,13.8%,13.6%,13.9%,13.6%
2021-05-07,13.8%,13.7%,14.7%,13.6%,13.9%,13.6%
2021-05-08,13.7%,12.1%,7.8%,13.4%,13.9%,13.6%
2021-05-09,13.7%,12.1%,7.8%,13.4%,13.9%,13.6%
2021-05-10,13.6%,10.5%,8.9%,13.4%,13.8%,13.6%
2021-05-11,13.6%,10.5%,8.9%,13.4%,13.8%,13.6%
2021-05-12,13.5%,8.3%,8.3%,13.3%,13.8%,13.6%
2021-05-13,13.5%,8.3%,8.3%,13.3%,13.8%,13.6%
2021-05-14,13.6%,11.3%,16.7%,13.3%,13.8%,13.6%
2021-05-15,13.6%,11.3%,16.7%,13.3%,13.8%,13.6%
2021-05-16,13.5%,11.1%,7.8%,13.4%,13.6%,13.6%
2021-05-17,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-18,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-19,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-20,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-21,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-22,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-23,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-24,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-25,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-26,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-27,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-28,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-29,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-30,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-05-31,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
2021-06-01,13.5%,13.0%,14.1%,13.4%,13.6%,13.6%
