date,2020,last3,last1,home,away,2019
2021-04-25,115.1%,118.5%,118.6%,114.5%,115.8%,108.6%
2021-04-26,115.1%,118.5%,118.6%,114.5%,115.8%,108.6%
2021-04-27,115.3%,120.4%,125.8%,114.5%,116.0%,108.6%
2021-04-28,115.3%,120.4%,125.8%,114.5%,116.0%,108.6%
2021-04-29,115.1%,116.2%,104.7%,114.5%,115.7%,108.6%
2021-04-30,115.1%,116.2%,104.7%,114.5%,115.7%,108.6%
2021-05-01,114.7%,106.6%,92.5%,113.7%,115.7%,108.6%
2021-05-02,114.6%,100.1%,104.2%,113.7%,115.4%,108.6%
2021-05-03,114.6%,100.1%,104.2%,113.7%,115.4%,108.6%
2021-05-04,114.3%,98.7%,100.4%,113.3%,115.4%,108.6%
2021-05-05,114.3%,98.7%,100.4%,113.3%,115.4%,108.6%
2021-05-06,114.3%,98.7%,100.4%,113.3%,115.4%,108.6%
2021-05-07,114.5%,108.8%,121.1%,113.3%,115.6%,108.6%
2021-05-08,114.4%,111.6%,112.5%,113.2%,115.6%,108.6%
2021-05-09,114.4%,111.6%,112.5%,113.2%,115.6%,108.6%
2021-05-10,114.5%,117.4%,119.1%,113.2%,115.7%,108.6%
2021-05-11,114.5%,117.4%,119.1%,113.2%,115.7%,108.6%
2021-05-12,114.3%,111.7%,104.2%,113.0%,115.7%,108.6%
2021-05-13,114.3%,111.7%,104.2%,113.0%,115.7%,108.6%
2021-05-14,114.5%,117.1%,129.9%,113.4%,115.7%,108.6%
2021-05-15,114.5%,117.1%,129.9%,113.4%,115.7%,108.6%
2021-05-16,114.1%,105.2%,85.8%,113.4%,114.7%,108.6%
2021-05-17,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-18,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-19,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-20,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-21,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-22,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-23,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-24,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-25,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-26,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-27,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-28,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-29,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-30,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-05-31,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
2021-06-01,114.2%,111.4%,122.9%,113.7%,114.7%,108.6%
