date,total-rebounds-per-game-year,total-rebounds-per-game-last-3,total-rebounds-per-game-last-1,total-rebounds-per-game-home,total-rebounds-per-game-away,total-rebounds-per-game-last-year
2017-01-04,55.5,49.7,50.0,55.8,55.1,54.9
2017-01-05,55.2,47.7,48.0,55.8,54.7,54.9
2017-01-06,55.2,47.7,48.0,55.8,54.7,54.9
2017-01-07,55.2,47.7,48.0,55.8,54.7,54.9
2017-01-08,55.6,56.0,69.0,56.6,54.7,54.9
2017-01-09,55.6,56.0,69.0,56.6,54.7,54.9
2017-01-10,55.4,54.3,46.0,56.0,54.7,54.9
2017-01-11,55.3,55.7,52.0,56.0,54.5,54.9
2017-01-12,55.3,55.7,52.0,56.0,54.5,54.9
2017-01-13,55.3,50.7,54.0,56.0,54.5,54.9
2017-01-14,55.3,50.7,54.0,56.0,54.5,54.9
2017-01-15,55.7,59.3,72.0,56.8,54.5,54.9
2017-01-16,55.6,59.7,53.0,56.8,54.4,54.9
2017-01-17,55.6,59.7,53.0,56.8,54.4,54.9
2017-01-18,55.5,58.7,51.0,56.5,54.4,54.9
2017-01-19,55.5,58.7,51.0,56.5,54.4,54.9
2017-01-20,55.5,58.7,51.0,56.5,54.4,54.9
2017-01-21,55.4,51.0,49.0,56.5,54.2,54.9
2017-01-22,55.4,52.7,58.0,56.6,54.2,54.9
2017-01-23,55.4,52.7,58.0,56.6,54.2,54.9
2017-01-24,55.4,52.7,58.0,56.6,54.2,54.9
2017-01-25,55.3,51.7,48.0,56.6,53.9,54.9
2017-01-26,55.2,52.7,52.0,56.4,53.9,54.9
2017-01-27,55.2,52.7,52.0,56.4,53.9,54.9
2017-01-28,55.2,52.0,56.0,56.4,53.9,54.9
2017-01-29,55.2,52.0,56.0,56.4,53.9,54.9
2017-01-30,55.2,54.7,56.0,56.3,53.9,54.9
2017-01-31,55.2,54.7,56.0,56.3,53.9,54.9
2017-02-01,55.2,54.7,56.0,56.3,53.9,54.9
2017-02-02,55.2,56.0,56.0,56.3,54.0,54.9
2017-02-03,55.2,56.0,56.0,56.3,54.0,54.9
2017-02-04,55.3,56.3,57.0,56.3,54.1,54.9
2017-02-05,55.3,56.3,57.0,56.3,54.1,54.9
2017-02-06,55.3,56.3,57.0,56.3,54.1,54.9
2017-02-07,55.0,52.3,44.0,56.3,53.7,54.9
2017-02-08,55.0,52.3,44.0,56.3,53.7,54.9
2017-02-09,55.0,50.7,51.0,56.3,53.6,54.9
2017-02-10,55.0,50.7,51.0,56.3,53.6,54.9
2017-02-11,54.9,48.3,50.0,56.3,53.5,54.9
2017-02-12,54.9,48.3,50.0,56.3,53.5,54.9
2017-02-13,54.6,47.7,42.0,56.3,53.1,54.9
2017-02-14,54.6,47.7,42.0,56.3,53.1,54.9
2017-02-15,54.6,47.3,50.0,56.1,53.1,54.9
2017-02-16,54.6,47.3,50.0,56.1,53.1,54.9
2017-02-17,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-18,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-19,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-20,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-21,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-22,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-23,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-24,54.6,50.0,58.0,56.2,53.1,54.9
2017-02-25,54.6,54.3,55.0,56.1,53.1,54.9
2017-02-26,54.6,55.3,53.0,56.1,53.1,54.9
2017-02-27,54.6,55.3,53.0,56.1,53.1,54.9
2017-02-28,54.6,55.3,53.0,56.1,53.1,54.9
2017-03-01,54.4,50.0,42.0,55.7,53.1,54.9
2017-03-02,54.4,50.0,42.0,55.7,53.1,54.9
2017-03-03,54.4,49.7,54.0,55.6,53.1,54.9
2017-03-04,54.4,49.7,54.0,55.6,53.1,54.9
2017-03-05,54.4,50.3,55.0,55.6,53.1,54.9
2017-03-06,54.4,50.3,55.0,55.6,53.1,54.9
2017-03-07,54.2,51.0,44.0,55.6,52.8,54.9
2017-03-08,54.2,51.0,44.0,55.6,52.8,54.9
2017-03-09,54.2,49.7,50.0,55.6,52.7,54.9
2017-03-10,54.2,49.7,50.0,55.6,52.7,54.9
2017-03-11,54.1,47.7,49.0,55.4,52.7,54.9
2017-03-12,54.1,47.7,49.0,55.4,52.7,54.9
2017-03-13,54.0,48.3,46.0,55.4,52.5,54.9
2017-03-14,54.0,50.7,57.0,55.4,52.6,54.9
2017-03-15,54.0,50.7,57.0,55.4,52.6,54.9
2017-03-16,54.0,51.3,51.0,55.3,52.6,54.9
2017-03-17,54.0,51.3,51.0,55.3,52.6,54.9
2017-03-18,54.0,55.7,59.0,55.3,52.8,54.9
2017-03-19,53.9,51.7,45.0,55.0,52.9,54.9
2017-03-20,53.9,51.7,45.0,55.0,52.9,54.9
2017-03-21,53.9,51.7,45.0,55.0,52.9,54.9
2017-03-22,54.0,50.3,47.0,55.3,52.7,54.9
2017-03-23,53.8,45.0,43.0,54.9,52.7,54.9
2017-03-24,53.8,45.0,43.0,54.9,52.7,54.9
2017-03-25,53.8,47.3,52.0,54.9,52.7,54.9
2017-03-26,53.8,47.3,52.0,54.9,52.7,54.9
2017-03-27,53.8,49.7,54.0,54.9,52.7,54.9
2017-03-28,53.8,49.7,54.0,54.9,52.7,54.9
2017-03-29,53.8,49.7,54.0,54.9,52.7,54.9
2017-03-30,53.8,49.7,54.0,54.9,52.7,54.9
2017-03-31,53.9,56.3,63.0,55.1,52.7,54.9
2017-04-01,53.9,56.3,63.0,55.1,52.7,54.9
2017-04-02,53.8,54.3,46.0,54.8,52.7,54.9
2017-04-03,53.9,55.3,57.0,54.8,52.8,54.9
2017-04-04,53.9,55.3,57.0,54.8,52.8,54.9
2017-04-05,53.8,49.7,46.0,54.8,52.7,54.9
2017-04-06,53.8,49.7,46.0,54.8,52.7,54.9
2017-04-07,53.9,55.0,62.0,54.8,52.9,54.9
2017-04-08,53.9,55.0,62.0,54.8,52.9,54.9
2017-04-09,53.9,56.0,59.0,54.8,53.1,54.9
2017-04-10,53.9,56.0,59.0,54.8,53.1,54.9
2017-04-11,54.0,60.3,60.0,55.0,53.1,54.9
2017-04-12,54.0,60.3,60.0,55.0,53.1,54.9
2017-04-13,54.2,62.0,67.0,55.3,53.1,54.9
2017-04-14,54.2,62.0,67.0,55.3,53.1,54.9
2017-04-15,54.2,62.0,67.0,55.3,53.1,54.9
2017-04-16,54.2,62.0,67.0,55.3,53.1,54.9
2017-04-17,54.3,64.0,65.0,55.3,53.4,54.9
2017-04-18,54.3,64.0,65.0,55.3,53.4,54.9
2017-04-19,54.2,60.3,49.0,55.3,53.3,54.9
2017-04-20,54.2,60.3,49.0,55.3,53.3,54.9
2017-04-21,54.2,60.3,49.0,55.3,53.3,54.9
2017-04-22,54.3,56.3,55.0,55.3,53.3,54.9
2017-04-23,54.3,56.7,55.0,55.3,53.3,54.9
2017-04-24,54.2,51.7,50.0,55.1,53.3,54.9
2017-04-25,54.2,51.7,50.0,55.1,53.3,54.9
2017-04-26,54.2,51.7,50.0,55.1,53.3,54.9
2017-04-27,54.1,50.0,45.0,55.1,53.1,54.9
2017-04-28,54.1,50.0,45.0,55.1,53.1,54.9
2017-04-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-04-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-17,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-18,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-19,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-20,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-21,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-22,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-23,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-24,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-25,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-26,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-27,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-28,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-05-31,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-17,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-18,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-19,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-20,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-21,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-22,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-23,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-24,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-25,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-26,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-27,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-28,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-06-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-17,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-18,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-19,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-20,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-21,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-22,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-23,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-24,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-25,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-26,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-27,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-28,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-07-31,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-17,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-18,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-19,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-20,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-21,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-22,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-23,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-24,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-25,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-26,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-27,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-28,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-08-31,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-17,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-18,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-19,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-20,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-21,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-22,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-23,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-24,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-25,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-26,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-27,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-28,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-29,54.1,48.0,49.0,55.0,53.1,54.9
2017-09-30,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-01,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-02,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-03,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-04,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-05,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-06,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-07,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-08,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-09,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-10,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-11,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-12,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-13,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-14,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-15,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-16,54.1,48.0,49.0,55.0,53.1,54.9
2017-10-17,--,--,--,--,--,54.1
2017-10-18,--,--,--,--,--,54.1
2017-10-19,--,--,--,--,--,54.1
2017-10-20,47.0,47.0,47.0,--,47.0,54.1
2017-10-21,47.0,47.0,47.0,--,47.0,54.1
2017-10-22,49.0,49.0,51.0,51.0,47.0,54.1
2017-10-23,49.0,49.0,51.0,51.0,47.0,54.1
2017-10-24,49.0,49.0,51.0,51.0,47.0,54.1
2017-10-25,47.7,47.7,45.0,51.0,46.0,54.1
2017-10-26,47.7,47.7,45.0,51.0,46.0,54.1
2017-10-27,53.0,55.0,69.0,60.0,46.0,54.1
2017-10-28,53.0,55.0,69.0,60.0,46.0,54.1
2017-10-29,53.2,56.0,54.0,58.0,46.0,54.1
2017-10-30,53.2,56.0,54.0,58.0,46.0,54.1
2017-10-31,53.2,56.0,54.0,58.0,46.0,54.1
2017-11-01,53.2,56.0,54.0,58.0,46.0,54.1
2017-11-02,54.5,61.3,61.0,58.0,51.0,54.1
2017-11-03,54.5,61.3,61.0,58.0,51.0,54.1
2017-11-04,54.7,57.0,56.0,58.0,52.2,54.1
2017-11-05,55.8,60.0,63.0,59.2,52.2,54.1
2017-11-06,55.8,60.0,63.0,59.2,52.2,54.1
2017-11-07,55.8,60.0,63.0,59.2,52.2,54.1
2017-11-08,54.4,54.3,44.0,59.2,50.6,54.1
2017-11-09,54.4,54.3,44.0,59.2,50.6,54.1
2017-11-10,54.4,54.3,44.0,59.2,50.6,54.1
2017-11-11,53.7,51.3,47.0,56.8,50.6,54.1
2017-11-12,52.0,42.0,35.0,56.8,48.0,54.1
2017-11-13,52.0,42.0,35.0,56.8,48.0,54.1
2017-11-14,52.0,42.0,35.0,56.8,48.0,54.1
2017-11-15,52.0,42.0,35.0,56.8,48.0,54.1
2017-11-16,51.8,43.7,49.0,56.8,48.1,54.1
2017-11-17,51.8,43.7,49.0,56.8,48.1,54.1
2017-11-18,50.8,41.0,39.0,53.8,48.1,54.1
2017-11-19,50.8,41.0,39.0,53.8,48.1,54.1
2017-11-20,51.2,48.3,57.0,53.8,49.2,54.1
2017-11-21,51.2,48.3,57.0,53.8,49.2,54.1
2017-11-22,52.0,53.0,63.0,53.8,50.8,54.1
2017-11-23,51.8,56.0,48.0,53.8,50.5,54.1
2017-11-24,51.8,56.0,48.0,53.8,50.5,54.1
2017-11-25,51.8,54.7,53.0,53.8,50.7,54.1
2017-11-26,51.8,54.7,53.0,53.8,50.7,54.1
2017-11-27,52.1,52.3,56.0,54.1,50.7,54.1
2017-11-28,52.1,52.3,56.0,54.1,50.7,54.1
2017-11-29,51.8,52.0,47.0,53.2,50.7,54.1
2017-11-30,51.8,52.0,47.0,53.2,50.7,54.1
2017-12-01,51.5,50.0,47.0,53.2,50.4,54.1
2017-12-02,51.4,47.3,48.0,52.7,50.4,54.1
2017-12-03,51.4,47.3,48.0,52.7,50.4,54.1
2017-12-04,51.4,47.3,48.0,52.7,50.4,54.1
2017-12-05,51.0,46.3,44.0,51.8,50.4,54.1
2017-12-06,51.0,46.3,44.0,51.8,50.4,54.1
2017-12-07,51.2,48.7,54.0,51.8,50.7,54.1
2017-12-08,51.2,48.7,54.0,51.8,50.7,54.1
2017-12-09,51.7,54.0,64.0,51.8,51.6,54.1
2017-12-10,51.6,55.7,49.0,51.5,51.6,54.1
2017-12-11,51.6,55.7,49.0,51.5,51.6,54.1
2017-12-12,51.6,55.0,52.0,51.6,51.6,54.1
2017-12-13,51.6,55.0,52.0,51.6,51.6,54.1
2017-12-14,51.7,51.3,53.0,51.7,51.6,54.1
2017-12-15,51.7,51.3,53.0,51.7,51.6,54.1
2017-12-16,51.9,54.0,57.0,51.7,52.0,54.1
2017-12-17,51.9,54.0,57.0,51.7,52.0,54.1
2017-12-18,51.9,54.0,57.0,51.7,52.0,54.1
2017-12-19,51.8,53.0,49.0,51.5,52.0,54.1
2017-12-20,51.8,53.0,49.0,51.5,52.0,54.1
2017-12-21,51.9,54.3,57.0,51.9,52.0,54.1
2017-12-22,51.6,49.3,42.0,51.9,51.4,54.1
2017-12-23,51.6,49.3,42.0,51.9,51.4,54.1
2017-12-24,51.8,52.7,59.0,51.9,51.8,54.1
2017-12-25,51.8,52.7,59.0,51.9,51.8,54.1
2017-12-26,51.8,52.7,59.0,51.9,51.8,54.1
2017-12-27,52.1,54.0,61.0,51.9,52.3,54.1
2017-12-28,52.2,58.7,56.0,52.1,52.3,54.1
2017-12-29,52.2,58.7,56.0,52.1,52.3,54.1
2017-12-30,52.0,54.0,45.0,51.7,52.3,54.1
2017-12-31,52.0,54.0,45.0,51.7,52.3,54.1
2018-01-01,52.1,51.3,53.0,51.7,52.4,54.1
2018-01-02,52.5,55.0,67.0,52.6,52.4,54.1
2018-01-03,52.5,55.0,67.0,52.6,52.4,54.1
2018-01-04,52.3,56.0,48.0,52.3,52.4,54.1
2018-01-05,52.3,56.0,48.0,52.3,52.4,54.1
2018-01-06,52.2,53.7,46.0,52.3,52.1,54.1
2018-01-07,52.0,45.3,42.0,52.3,51.6,54.1
2018-01-08,52.0,45.3,42.0,52.3,51.6,54.1
2018-01-09,51.8,44.0,44.0,51.9,51.6,54.1
2018-01-10,51.8,44.0,44.0,51.9,51.6,54.1
2018-01-11,51.8,46.0,52.0,51.9,51.6,54.1
2018-01-12,51.8,46.0,52.0,51.9,51.6,54.1
2018-01-13,51.8,46.0,52.0,51.9,51.6,54.1
2018-01-14,51.7,48.7,50.0,51.8,51.6,54.1
2018-01-15,51.7,48.7,50.0,51.8,51.6,54.1
2018-01-16,51.7,50.3,49.0,51.7,51.6,54.1
2018-01-17,51.7,50.3,49.0,51.7,51.6,54.1
2018-01-18,51.7,51.0,54.0,51.8,51.6,54.1
2018-01-19,51.7,51.0,54.0,51.8,51.6,54.1
2018-01-20,51.7,51.0,54.0,51.8,51.6,54.1
2018-01-21,51.7,51.0,50.0,51.8,51.6,54.1
2018-01-22,51.7,51.0,50.0,51.8,51.6,54.1
2018-01-23,51.8,54.3,59.0,51.8,51.9,54.1
2018-01-24,51.8,54.3,59.0,51.8,51.9,54.1
2018-01-25,51.9,54.0,53.0,51.8,51.9,54.1
2018-01-26,51.9,54.0,53.0,51.8,51.9,54.1
2018-01-27,52.2,59.7,67.0,52.4,51.9,54.1
2018-01-28,52.2,59.7,67.0,52.4,51.9,54.1
2018-01-29,52.1,57.0,51.0,52.4,51.9,54.1
2018-01-30,52.1,57.0,51.0,52.4,51.9,54.1
2018-01-31,52.1,57.0,51.0,52.4,51.9,54.1
2018-02-01,52.1,55.3,48.0,52.4,51.8,54.1
2018-02-02,52.1,55.3,48.0,52.4,51.8,54.1
2018-02-03,52.1,55.3,48.0,52.4,51.8,54.1
2018-02-04,52.1,51.0,54.0,52.4,51.9,54.1
2018-02-05,52.1,51.0,54.0,52.4,51.9,54.1
2018-02-06,52.1,51.0,51.0,52.4,51.8,54.1
2018-02-07,52.1,51.0,51.0,52.4,51.8,54.1
2018-02-08,52.1,51.0,51.0,52.4,51.8,54.1
2018-02-09,52.1,51.0,51.0,52.4,51.8,54.1
2018-02-10,52.0,50.7,47.0,52.2,51.8,54.1
2018-02-11,51.9,49.3,50.0,52.1,51.8,54.1
2018-02-12,51.9,49.3,50.0,52.1,51.8,54.1
2018-02-13,52.1,51.7,58.0,52.3,51.8,54.1
2018-02-14,52.0,51.3,57.0,52.2,51.8,54.1
2018-02-15,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-16,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-17,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-18,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-19,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-20,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-21,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-22,52.0,52.7,51.0,52.2,51.8,54.1
2018-02-23,52.2,56.7,62.0,52.5,51.8,54.1
2018-02-24,52.2,56.7,62.0,52.5,51.8,54.1
2018-02-25,52.2,55.7,54.0,52.5,51.9,54.1
2018-02-26,52.2,55.7,54.0,52.5,51.9,54.1
2018-02-27,52.4,60.3,65.0,52.5,52.3,54.1
2018-02-28,52.4,56.0,49.0,52.5,52.2,54.1
2018-03-01,52.4,56.0,49.0,52.5,52.2,54.1
2018-03-02,52.4,56.0,49.0,52.5,52.2,54.1
2018-03-03,52.4,56.0,54.0,52.6,52.2,54.1
2018-03-04,52.4,56.0,54.0,52.6,52.2,54.1
2018-03-05,52.4,56.0,54.0,52.6,52.2,54.1
2018-03-06,52.3,49.3,45.0,52.3,52.2,54.1
2018-03-07,52.3,49.0,45.0,52.3,52.2,54.1
2018-03-08,52.3,50.7,54.0,52.4,52.2,54.1
2018-03-09,52.3,50.7,54.0,52.4,52.2,54.1
2018-03-10,52.3,50.7,53.0,52.4,52.2,54.1
2018-03-11,52.3,50.7,53.0,52.4,52.2,54.1
2018-03-12,52.3,52.7,51.0,52.4,52.2,54.1
2018-03-13,52.3,52.7,51.0,52.4,52.2,54.1
2018-03-14,52.3,53.3,56.0,52.5,52.2,54.1
2018-03-15,52.3,53.3,56.0,52.5,52.2,54.1
2018-03-16,52.3,52.0,49.0,52.5,52.1,54.1
2018-03-17,52.3,52.0,49.0,52.5,52.1,54.1
2018-03-18,52.3,53.3,55.0,52.5,52.1,54.1
2018-03-19,52.3,53.3,55.0,52.5,52.1,54.1
2018-03-20,52.4,53.7,57.0,52.5,52.3,54.1
2018-03-21,52.4,53.7,57.0,52.5,52.3,54.1
2018-03-22,52.2,50.7,40.0,52.2,52.3,54.1
2018-03-23,52.2,50.7,40.0,52.2,52.3,54.1
2018-03-24,52.3,52.0,59.0,52.4,52.3,54.1
2018-03-25,52.3,50.3,52.0,52.4,52.2,54.1
2018-03-26,52.3,50.3,52.0,52.4,52.2,54.1
2018-03-27,52.3,50.3,52.0,52.4,52.2,54.1
2018-03-28,52.4,57.7,62.0,52.4,52.5,54.1
