date,win-pct-all-games-year,win-pct-all-games-last-3,win-pct-all-games-last-1,win-pct-all-games-home,win-pct-all-games-away,win-pct-all-games-last-year
2015-06-18,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-19,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-20,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-21,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-22,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-23,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-24,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-25,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-26,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-27,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-28,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-29,0.596,0.000,0.000,0.638,0.553,0.563
2015-06-30,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-01,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-02,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-03,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-04,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-05,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-06,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-07,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-08,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-09,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-10,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-11,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-12,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-13,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-14,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-15,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-16,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-17,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-18,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-19,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-20,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-21,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-22,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-23,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-24,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-25,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-26,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-27,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-28,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-29,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-30,0.596,0.000,0.000,0.638,0.553,0.563
2015-07-31,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-01,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-02,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-03,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-04,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-05,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-06,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-07,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-08,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-09,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-10,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-11,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-12,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-13,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-14,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-15,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-16,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-17,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-18,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-19,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-20,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-21,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-22,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-23,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-24,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-25,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-26,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-27,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-28,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-29,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-30,0.596,0.000,0.000,0.638,0.553,0.563
2015-08-31,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-01,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-02,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-03,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-04,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-05,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-06,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-07,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-08,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-09,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-10,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-11,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-12,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-13,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-14,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-15,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-16,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-17,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-18,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-19,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-20,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-21,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-22,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-23,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-24,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-25,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-26,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-27,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-28,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-29,0.596,0.000,0.000,0.638,0.553,0.563
2015-09-30,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-01,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-02,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-03,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-04,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-05,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-06,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-07,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-08,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-09,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-10,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-11,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-12,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-13,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-14,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-15,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-16,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-17,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-18,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-19,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-20,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-21,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-22,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-23,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-24,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-25,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-26,0.596,0.000,0.000,0.638,0.553,0.563
2015-10-27,--,--,--,--,--,0.596
2015-10-28,1.000,1.000,1.000,1.000,--,0.596
2015-10-29,1.000,1.000,1.000,1.000,1.000,0.596
2015-10-30,1.000,1.000,1.000,1.000,1.000,0.596
2015-10-31,0.667,0.667,0.000,1.000,0.500,0.596
2015-11-01,0.667,0.667,0.000,1.000,0.500,0.596
2015-11-02,0.750,0.667,1.000,1.000,0.500,0.596
2015-11-03,0.750,0.667,1.000,1.000,0.500,0.596
2015-11-04,0.600,0.333,0.000,1.000,0.333,0.596
2015-11-05,0.600,0.333,0.000,1.000,0.333,0.596
2015-11-06,0.667,0.667,1.000,1.000,0.333,0.596
2015-11-07,0.667,0.667,1.000,1.000,0.333,0.596
2015-11-08,0.571,0.333,0.000,0.750,0.333,0.596
2015-11-09,0.571,0.333,0.000,0.750,0.333,0.596
2015-11-10,0.625,0.667,1.000,0.750,0.500,0.596
2015-11-11,0.625,0.667,1.000,0.750,0.500,0.596
2015-11-12,0.625,0.667,1.000,0.750,0.500,0.596
2015-11-13,0.625,0.667,1.000,0.750,0.500,0.596
2015-11-14,0.667,0.667,1.000,0.800,0.500,0.596
2015-11-15,0.667,0.667,1.000,0.800,0.500,0.596
2015-11-16,0.667,0.667,1.000,0.800,0.500,0.596
2015-11-17,0.700,1.000,1.000,0.833,0.500,0.596
2015-11-18,0.700,1.000,1.000,0.833,0.500,0.596
2015-11-19,0.727,1.000,1.000,0.833,0.600,0.596
2015-11-20,0.727,1.000,1.000,0.833,0.600,0.596
2015-11-21,0.667,0.667,0.000,0.833,0.500,0.596
2015-11-22,0.667,0.667,0.000,0.833,0.500,0.596
2015-11-23,0.667,0.667,0.000,0.833,0.500,0.596
2015-11-24,0.667,0.667,0.000,0.833,0.500,0.596
2015-11-25,0.692,0.667,1.000,0.833,0.571,0.596
2015-11-26,0.692,0.667,1.000,0.833,0.571,0.596
2015-11-27,0.692,0.667,1.000,0.833,0.571,0.596
2015-11-28,0.643,0.333,0.000,0.833,0.500,0.596
2015-11-29,0.643,0.333,0.000,0.833,0.500,0.596
2015-11-30,0.643,0.333,0.000,0.833,0.500,0.596
2015-12-01,0.667,0.667,1.000,0.857,0.500,0.596
2015-12-02,0.667,0.667,1.000,0.857,0.500,0.596
2015-12-03,0.688,0.667,1.000,0.875,0.500,0.596
2015-12-04,0.688,0.667,1.000,0.875,0.500,0.596
2015-12-05,0.688,0.667,1.000,0.875,0.500,0.596
2015-12-06,0.647,0.667,0.000,0.778,0.500,0.596
2015-12-07,0.647,0.667,0.000,0.778,0.500,0.596
2015-12-08,0.611,0.333,0.000,0.700,0.500,0.596
2015-12-09,0.611,0.333,0.000,0.700,0.500,0.596
2015-12-10,0.579,0.000,0.000,0.700,0.444,0.596
2015-12-11,0.600,0.333,1.000,0.727,0.444,0.596
2015-12-12,0.600,0.333,1.000,0.727,0.444,0.596
2015-12-13,0.619,0.667,1.000,0.750,0.444,0.596
2015-12-14,0.619,0.667,1.000,0.750,0.444,0.596
2015-12-15,0.636,1.000,1.000,0.769,0.444,0.596
2015-12-16,0.636,1.000,1.000,0.769,0.444,0.596
2015-12-17,0.652,1.000,1.000,0.786,0.444,0.596
2015-12-18,0.652,1.000,1.000,0.786,0.444,0.596
2015-12-19,0.625,0.667,0.000,0.733,0.444,0.596
2015-12-20,0.600,0.333,0.000,0.733,0.400,0.596
2015-12-21,0.600,0.333,0.000,0.733,0.400,0.596
2015-12-22,0.577,0.000,0.000,0.688,0.400,0.596
2015-12-23,0.577,0.000,0.000,0.688,0.400,0.596
2015-12-24,0.577,0.000,0.000,0.688,0.400,0.596
2015-12-25,0.577,0.000,0.000,0.688,0.400,0.596
2015-12-26,0.593,0.333,1.000,0.688,0.455,0.596
2015-12-27,0.571,0.333,0.000,0.688,0.417,0.596
2015-12-28,0.571,0.333,0.000,0.688,0.417,0.596
2015-12-29,0.586,0.667,1.000,0.706,0.417,0.596
2015-12-30,0.586,0.667,1.000,0.706,0.417,0.596
2015-12-31,0.600,0.667,1.000,0.722,0.417,0.596
2016-01-01,0.6,0.667,1.0,0.722,0.417,0.596
2016-01-02,0.613,1.0,1.0,0.737,0.417,0.596
2016-01-03,0.613,1.0,1.0,0.737,0.417,0.596
2016-01-04,0.625,1.0,1.0,0.737,0.462,0.596
2016-01-05,0.625,1.0,1.0,0.737,0.462,0.596
2016-01-06,0.636,1.0,1.0,0.75,0.462,0.596
2016-01-07,0.636,1.0,1.0,0.75,0.462,0.596
2016-01-08,0.647,1.0,1.0,0.762,0.462,0.596
2016-01-09,0.647,1.0,1.0,0.762,0.462,0.596
2016-01-10,0.629,0.667,0.0,0.762,0.429,0.596
2016-01-11,0.629,0.667,0.0,0.762,0.429,0.596
2016-01-12,0.611,0.333,0.0,0.727,0.429,0.596
2016-01-13,0.595,0.0,0.0,0.727,0.4,0.596
2016-01-14,0.595,0.0,0.0,0.727,0.4,0.596
2016-01-15,0.605,0.333,1.0,0.727,0.438,0.596
2016-01-16,0.59,0.333,0.0,0.696,0.438,0.596
2016-01-17,0.59,0.333,0.0,0.696,0.438,0.596
2016-01-18,0.59,0.333,0.0,0.696,0.438,0.596
2016-01-19,0.6,0.667,1.0,0.696,0.471,0.596
2016-01-20,0.6,0.667,1.0,0.696,0.471,0.596
2016-01-21,0.585,0.333,0.0,0.667,0.471,0.596
2016-01-22,0.585,0.333,0.0,0.667,0.471,0.596
2016-01-23,0.571,0.333,0.0,0.667,0.444,0.596
2016-01-24,0.581,0.333,1.0,0.667,0.474,0.596
2016-01-25,0.581,0.333,1.0,0.667,0.474,0.596
2016-01-26,0.568,0.333,0.0,0.64,0.474,0.596
2016-01-27,0.568,0.333,0.0,0.64,0.474,0.596
2016-01-28,0.568,0.333,0.0,0.64,0.474,0.596
2016-01-29,0.578,0.667,1.0,0.64,0.5,0.596
2016-01-30,0.578,0.667,1.0,0.64,0.5,0.596
2016-01-31,0.578,0.667,1.0,0.64,0.5,0.596
2016-02-01,0.565,0.333,0.0,0.64,0.476,0.596
2016-02-02,0.553,0.333,0.0,0.64,0.455,0.596
2016-02-03,0.553,0.333,0.0,0.64,0.455,0.596
2016-02-04,0.562,0.333,1.0,0.64,0.478,0.596
2016-02-05,0.562,0.333,1.0,0.64,0.478,0.596
2016-02-06,0.551,0.333,0.0,0.64,0.458,0.596
2016-02-07,0.54,0.333,0.0,0.64,0.44,0.596
2016-02-08,0.54,0.333,0.0,0.64,0.44,0.596
2016-02-09,0.529,0.0,0.0,0.64,0.423,0.596
2016-02-10,0.529,0.0,0.0,0.64,0.423,0.596
2016-02-11,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-12,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-13,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-14,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-15,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-16,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-17,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-18,0.519,0.0,0.0,0.615,0.423,0.596
2016-02-19,0.509,0.0,0.0,0.615,0.407,0.596
2016-02-20,0.518,0.333,1.0,0.63,0.407,0.596
2016-02-21,0.518,0.333,1.0,0.63,0.407,0.596
2016-02-22,0.527,0.667,1.0,0.643,0.407,0.596
2016-02-23,0.527,0.667,1.0,0.643,0.407,0.596
2016-02-24,0.527,0.667,1.0,0.643,0.407,0.596
2016-02-25,0.536,1.0,1.0,0.655,0.407,0.596
2016-02-26,0.536,1.0,1.0,0.655,0.407,0.596
2016-02-27,0.526,0.667,0.0,0.655,0.393,0.596
2016-02-28,0.517,0.333,0.0,0.633,0.393,0.596
2016-02-29,0.517,0.333,0.0,0.633,0.393,0.596
2016-03-01,0.517,0.333,0.0,0.633,0.393,0.596
2016-03-02,0.508,0.0,0.0,0.633,0.379,0.596
2016-03-03,0.5,0.0,0.0,0.633,0.367,0.596
2016-03-04,0.5,0.0,0.0,0.633,0.367,0.596
2016-03-05,0.5,0.0,0.0,0.633,0.367,0.596
2016-03-06,0.508,0.333,1.000,0.645,0.367,0.596
2016-03-07,0.508,0.333,1.000,0.645,0.367,0.596
2016-03-08,0.516,0.667,1.000,0.656,0.367,0.596
2016-03-09,0.516,0.667,1.000,0.656,0.367,0.596
2016-03-10,0.516,0.667,1.000,0.656,0.367,0.596
2016-03-11,0.508,0.667,0.000,0.656,0.355,0.596
2016-03-12,0.500,0.333,0.000,0.636,0.355,0.596
2016-03-13,0.500,0.333,0.000,0.636,0.355,0.596
2016-03-14,0.500,0.333,0.000,0.636,0.355,0.596
2016-03-15,0.508,0.333,1.000,0.636,0.375,0.596
2016-03-16,0.508,0.333,1.000,0.636,0.375,0.596
2016-03-17,0.500,0.333,0.000,0.636,0.364,0.596
2016-03-18,0.507,0.667,1.000,0.647,0.364,0.596
2016-03-19,0.507,0.667,1.000,0.647,0.364,0.596
2016-03-20,0.515,0.667,1.000,0.657,0.364,0.596
2016-03-21,0.515,0.667,1.000,0.657,0.364,0.596
2016-03-22,0.522,1.000,1.000,0.667,0.364,0.596
2016-03-23,0.522,1.000,1.000,0.667,0.364,0.596
2016-03-24,0.514,0.667,0.000,0.649,0.364,0.596
2016-03-25,0.507,0.333,0.000,0.649,0.353,0.596
2016-03-26,0.507,0.333,0.000,0.649,0.353,0.596
2016-03-27,0.500,0.000,0.000,0.649,0.343,0.596
2016-03-28,0.500,0.000,0.000,0.649,0.343,0.596
2016-03-29,0.493,0.000,0.000,0.632,0.343,0.596
2016-03-30,0.500,0.333,1.000,0.632,0.361,0.596
2016-03-31,0.500,0.333,1.000,0.632,0.361,0.596
2016-04-01,0.507,0.667,1.000,0.632,0.378,0.596
2016-04-02,0.507,0.667,1.000,0.632,0.378,0.596
2016-04-03,0.500,0.667,0.000,0.615,0.378,0.596
2016-04-04,0.506,0.667,1.000,0.615,0.395,0.596
2016-04-05,0.506,0.667,1.000,0.615,0.395,0.596
2016-04-06,0.500,0.333,0.000,0.615,0.385,0.596
2016-04-07,0.500,0.333,0.000,0.615,0.385,0.596
2016-04-08,0.494,0.333,0.000,0.615,0.375,0.596
2016-04-09,0.494,0.333,0.000,0.615,0.375,0.596
2016-04-10,0.500,0.333,1.000,0.625,0.375,0.596
2016-04-11,0.500,0.333,1.000,0.625,0.375,0.596
2016-04-12,0.506,0.667,1.000,0.625,0.390,0.596
2016-04-13,0.506,0.667,1.000,0.625,0.390,0.596
2016-04-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-04-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-08,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-05-31,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-08,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-06-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-08,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-07-31,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-08,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-08-31,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-08,0.512,1.000,1.000,0.634,0.390,0.596
